t,time,c:c,dayCosFactor:c,daySinFactor:c,temperature:c,weekCosFactorT:c,weekSinFactorT:c
1576808100000,2019-12-20T03:15+01:00[Europe/Vienna],138140,0.831469612307702,0.555570233011884,8.625,0.555570233019841,0.831469612302386
1576809000000,2019-12-20T03:30+01:00[Europe/Vienna],137832.5,0.793353340286616,0.608761429014741,8.65,0.547771839217834,0.836627762006444
1576809900000,2019-12-20T03:45+01:00[Europe/Vienna],137090,0.75183980748204,0.659345815096576,8.675,0.539925558406571,0.841712772493891
1576810800000,2019-12-20T04:00+01:00[Europe/Vienna],139432.5,0.707106781188193,0.707106781184902,8.7,0.532032076514738,0.84672419922866
1576811700000,2019-12-20T04:15+01:00[Europe/Vienna],145140,0.659345815111016,0.751839807469377,8.7425,0.524092083608143,0.85166160410064
1576812600000,2019-12-20T04:30+01:00[Europe/Vienna],141310,0.608761429006888,0.793353340292641,8.785,0.516106273807892,0.856524555477619
1576813500000,2019-12-20T04:45+01:00[Europe/Vienna],149152.5,0.555570233027853,0.831469612297032,8.8275,0.508075345248198,0.861312628231425
1576814400000,2019-12-20T05:00+01:00[Europe/Vienna],152465,0.500000000006586,0.866025403780636,8.87,0.499999999999816,0.866025403784545
1576815300000,2019-12-20T05:15+01:00[Europe/Vienna],156232.5,0.442288690236794,0.896872741523914,8.915,0.491880944027453,0.870662470135621
1576816200000,2019-12-20T05:30+01:00[Europe/Vienna],159872.5,0.382683432367831,0.923879532510151,8.96,0.483718887106066,0.875223421908297
1576817100000,2019-12-20T05:45+01:00[Europe/Vienna],169215,0.321439465317556,0.94693012949022,9.005,0.475514542777714,0.879707860375762
1576818000000,2019-12-20T06:00+01:00[Europe/Vienna],177577.5,0.258819045100908,0.9659258262895,9.05,0.467268628273311,0.884115393504478
1576818900000,2019-12-20T06:15+01:00[Europe/Vienna],190102.5,0.195090322012217,0.980785280404008,9.0875,0.458981864467493,0.888445635978895
1576819800000,2019-12-20T06:30+01:00[Europe/Vienna],200387.5,0.130526192228227,0.991444861372734,9.125,0.450654975801229,0.892698209242964
1576820700000,2019-12-20T06:45+01:00[Europe/Vienna],209022.5,0.065403129221537,0.997858923239168,9.1625,0.442288690218362,0.896872741533003
1576821600000,2019-12-20T07:00+01:00[Europe/Vienna],216290,3.60848898211868E-12,1,9.2,0.433883739118257,0.900968867902083
1576822500000,2019-12-20T07:15+01:00[Europe/Vienna],225120,-0.065403129228856,0.997858923238688,9.2375,0.425440857269066,0.904986230263291
1576823400000,2019-12-20T07:30+01:00[Europe/Vienna],228015,-0.130526192206644,0.991444861375575,9.275,0.416960782763084,0.908924477411405
1576824300000,2019-12-20T07:45+01:00[Europe/Vienna],231565,-0.195090322019411,0.980785280402578,9.3125,0.408444256935797,0.912783265061408
1576825200000,2019-12-20T08:00+01:00[Europe/Vienna],232242.5,-0.258819045093937,0.965925826291368,9.35,0.399892024320904,0.916562255869468
1576826100000,2019-12-20T08:15+01:00[Europe/Vienna],225115,-0.321439465296942,0.946930129497217,9.405,0.391304832562039,0.920261119472943
1576827000000,2019-12-20T08:30+01:00[Europe/Vienna],230270,-0.38268343234772,0.923879532518482,9.46,0.382683432367331,0.923879532510358
1576827900000,2019-12-20T08:45+01:00[Europe/Vienna],228082.5,-0.44228869021727,0.896872741533542,9.515,0.374028577427084,0.927417178656872
1576828800000,2019-12-20T09:00+01:00[Europe/Vienna],231182.5,-0.500000000000336,0.866025403784245,9.57,0.365341024366343,0.930873748644224
1576829700000,2019-12-20T09:15+01:00[Europe/Vienna],228367.5,-0.555570233009753,0.831469612309126,9.65,0.356621532663651,0.934248940294089
1576830600000,2019-12-20T09:30+01:00[Europe/Vienna],224460,-0.608761429012707,0.793353340288176,9.73,0.347870864584554,0.937542458544249
1576831500000,2019-12-20T09:45+01:00[Europe/Vienna],219865,-0.659345815094649,0.75183980748373,9.81,0.339089785131991,0.940754015467986
1576832400000,2019-12-20T10:00+01:00[Europe/Vienna],217500,-0.70710678118309,0.707106781190005,9.89,0.330279061955581,0.943883330308223
1576833300000,2019-12-20T10:15+01:00[Europe/Vienna],214262.5,-0.751839807467687,0.659345815112943,9.9825,0.321439465304986,0.946930129494486
1576834200000,2019-12-20T10:30+01:00[Europe/Vienna],210032.5,-0.793353340291081,0.608761429008921,10.075,0.312571767945432,0.949894146672916
1576835100000,2019-12-20T10:45+01:00[Europe/Vienna],206122.5,-0.831469612295608,0.555570233029984,10.1675,0.303676745110819,0.952775122722512
1576836000000,2019-12-20T11:00+01:00[Europe/Vienna],209625,-0.866025403779355,0.500000000008806,10.26,0.294755174411796,0.955572805785866
1576836900000,2019-12-20T11:15+01:00[Europe/Vienna],205680,-0.896872741535653,0.44228869021299,10.3475,0.285807835785031,0.958286951285405
1576837800000,2019-12-20T11:30+01:00[Europe/Vienna],206537.5,-0.92387953250917,0.3826834323702,10.435,0.276835511425109,0.960917321945025
1576838700000,2019-12-20T11:45+01:00[Europe/Vienna],203322.5,-0.946930129494073,0.321439465306204,10.5225,0.267838985700444,0.963463687815455
1576839600000,2019-12-20T12:00+01:00[Europe/Vienna],197177.5,-0.965925826285071,0.25881904511744,10.61,0.258819045103899,0.965925826288699
1576840500000,2019-12-20T12:15+01:00[Europe/Vienna],195455,-0.980785280403508,0.195090322014731,10.6725,0.249776478166527,0.968303522122442
1576841400000,2019-12-20T12:30+01:00[Europe/Vienna],191825,-0.9914448613724,0.130526192230768,10.735,0.240712075409715,0.970596567453207
1576842300000,2019-12-20T12:45+01:00[Europe/Vienna],194135,-0.997858923239,0.065403129224095,10.7975,0.231626629251452,0.972804761820999
1576843200000,2019-12-20T13:00+01:00[Europe/Vienna],191867.5,-1,6.17183313371319E-12,10.86,0.222520933958187,0.974927912181396
1576844100000,2019-12-20T13:15+01:00[Europe/Vienna],193037.5,-0.997858923238856,-0.065403129226298,10.89,0.213395785557726,0.976965832926721
1576845000000,2019-12-20T13:30+01:00[Europe/Vienna],194907.5,-0.99144486137591,-0.130526192204102,10.92,0.204251981790912,0.978918345897391
1576845900000,2019-12-20T13:45+01:00[Europe/Vienna],195682.5,-0.980785280403078,-0.195090322016897,10.95,0.195090322017038,0.98078528040305
1576846800000,2019-12-20T14:00+01:00[Europe/Vienna],194802.5,-0.965925826288265,-0.258819045105517,10.98,0.185911607161713,0.982566473233515
1576847700000,2019-12-20T14:15+01:00[Europe/Vienna],197315,-0.946930129498041,-0.321439465294515,10.975,0.176716639646901,0.984261768673308
1576848600000,2019-12-20T14:30+01:00[Europe/Vienna],195240,-0.923879532508325,-0.38268343237224,10.97,0.167506223304671,0.985871018518247
1576849500000,2019-12-20T14:45+01:00[Europe/Vienna],193147.5,-0.896872741534676,-0.442288690214971,10.965,0.158281163326599,0.987394082084746
1576850400000,2019-12-20T15:00+01:00[Europe/Vienna],191790,-0.866025403785526,-0.499999999998116,10.96,0.149042266175454,0.988830826225237
1576851300000,2019-12-20T15:15+01:00[Europe/Vienna],193430,-0.83146961231055,-0.555570233007622,10.91,0.139790339536251,0.99018112533634
1576852200000,2019-12-20T15:30+01:00[Europe/Vienna],194825,-0.793353340289737,-0.608761429010673,10.86,0.130526192220476,0.991444861373754
1576853100000,2019-12-20T15:45+01:00[Europe/Vienna],193757.5,-0.751839807485421,-0.659345815092722,10.81,0.121250634116963,0.992621923859348
1576854000000,2019-12-20T16:00+01:00[Europe/Vienna],200827.5,-0.707106781191818,-0.707106781181277,10.76,0.111964476103075,0.993712209893269
1576854900000,2019-12-20T16:15+01:00[Europe/Vienna],199630,-0.65934581511487,-0.751839807465997,10.6725,0.102668529997284,0.99471562416009
1576855800000,2019-12-20T16:30+01:00[Europe/Vienna],208762.5,-0.608761429010955,-0.793353340289521,10.585,0.093363608453869,0.995632078941048
1576856700000,2019-12-20T16:45+01:00[Europe/Vienna],214070,-0.555570233020016,-0.831469612302269,10.4975,0.084050524928024,0.996461494117722
1576857600000,2019-12-20T17:00+01:00[Europe/Vienna],209570,-0.500000000011026,-0.866025403778073,10.41,0.074730093586683,0.997203797181161
1576858500000,2019-12-20T17:15+01:00[Europe/Vienna],213965,-0.442288690215289,-0.896872741534519,10.285,0.065403129230072,0.997858923238608
1576859400000,2019-12-20T17:30+01:00[Europe/Vienna],215770,-0.382683432372568,-0.923879532508189,10.16,0.056070447238606,0.998426815017737
1576860300000,2019-12-20T17:45+01:00[Europe/Vienna],215360,-0.321439465308631,-0.946930129493249,10.035,0.046732863483469,0.998907422872928
1576861200000,2019-12-20T18:00+01:00[Europe/Vienna],213077.5,-0.258819045119916,-0.965925826284407,9.91,0.037391194278897,0.999300704788302
1576862100000,2019-12-20T18:15+01:00[Europe/Vienna],207615,-0.195090322017245,-0.980785280403008,9.76,0.028046256276291,0.999606626383041
1576863000000,2019-12-20T18:30+01:00[Europe/Vienna],203457.5,-0.130526192233309,-0.991444861372065,9.61,0.018698866432812,0.999825160912711
1576863900000,2019-12-20T18:45+01:00[Europe/Vienna],204170,-0.065403129241173,-0.997858923237881,9.46,0.009349841903599,0.999956289272875
1576864800000,2019-12-20T19:00+01:00[Europe/Vienna],197807.5,5.81673794305914E-12,-1,9.31,-5.71106934216183E-13,1
1576865700000,2019-12-20T19:15+01:00[Europe/Vienna],195157.5,0.06540312922374,-0.997858923239023,9.15,-0.009349841902923,0.999956289272881
1576866600000,2019-12-20T19:30+01:00[Europe/Vienna],193212.5,0.130526192230416,-0.991444861372446,8.99,-0.018698866432136,0.999825160912723
1576867500000,2019-12-20T19:45+01:00[Europe/Vienna],188565,0.195090322014383,-0.980785280403578,8.83,-0.028046256273797,0.999606626383111
1576868400000,2019-12-20T20:00+01:00[Europe/Vienna],184940,0.258819045103041,-0.965925826288929,8.67,-0.037391194276403,0.999300704788396
1576869300000,2019-12-20T20:15+01:00[Europe/Vienna],180862.5,0.321439465292088,-0.946930129498865,8.525,-0.046732863482793,0.99890742287296
1576870200000,2019-12-20T20:30+01:00[Europe/Vienna],174075,0.382683432369872,-0.923879532509306,8.38,-0.05607044723793,0.998426815017775
1576871100000,2019-12-20T20:45+01:00[Europe/Vienna],179762.5,0.442288690212672,-0.89687274153581,8.235,-0.065403129227581,0.997858923238772
1576872000000,2019-12-20T21:00+01:00[Europe/Vienna],174697.5,0.499999999995896,-0.866025403786808,8.09,-0.074730093586008,0.997203797181211
1576872900000,2019-12-20T21:15+01:00[Europe/Vienna],170547.5,0.55557023300549,-0.831469612311975,7.975,-0.084050524927349,0.996461494117779
1576873800000,2019-12-20T21:30+01:00[Europe/Vienna],166065,0.60876142900864,-0.793353340291297,7.86,-0.093363608451384,0.995632078941281
1576874700000,2019-12-20T21:45+01:00[Europe/Vienna],162160,0.659345815101735,-0.751839807477516,7.745,-0.102668529994802,0.994715624160346
1576875600000,2019-12-20T22:00+01:00[Europe/Vienna],156935,0.707106781179465,-0.70710678119363,7.63,-0.111964476102402,0.993712209893345
1576876500000,2019-12-20T22:15+01:00[Europe/Vienna],166565,0.751839807483496,-0.659345815094916,7.5475,-0.121250634116291,0.992621923859431
1576877400000,2019-12-20T22:30+01:00[Europe/Vienna],164000,0.79335334028796,-0.608761429012989,7.465,-0.130526192218001,0.99144486137408
1576878300000,2019-12-20T22:45+01:00[Europe/Vienna],162102.5,0.831469612300844,-0.555570233022148,7.3825,-0.139790339535581,0.990181125336434
1576879200000,2019-12-20T23:00+01:00[Europe/Vienna],156200,0.866025403776791,-0.500000000013246,7.3,-0.149042266174785,0.988830826225338
1576880100000,2019-12-20T23:15+01:00[Europe/Vienna],159160,0.896872741533385,-0.442288690217588,7.2375,-0.15828116332593,0.987394082084853
1576881000000,2019-12-20T23:30+01:00[Europe/Vienna],153770,0.923879532507208,-0.382683432374936,7.175,-0.167506223302211,0.985871018518665
1576881900000,2019-12-20T23:45+01:00[Europe/Vienna],148310,0.946930129492425,-0.321439465311058,7.1125,-0.176716639646235,0.984261768673427
1576882800000,2019-12-21T00:00+01:00[Europe/Vienna],145912.5,0.965925826283744,-0.258819045122392,7.05,-0.185911607161048,0.982566473233641
1576883700000,2019-12-21T00:15+01:00[Europe/Vienna],153215,0.980785280402508,-0.195090322019759,7.0075,-0.19509032201459,0.980785280403536
1576884600000,2019-12-21T00:30+01:00[Europe/Vienna],149452.5,0.99144486137363,-0.130526192221423,6.965,-0.20425198179025,0.978918345897529
1576885500000,2019-12-21T00:45+01:00[Europe/Vienna],151072.5,0.997858923237713,-0.065403129243731,6.9225,-0.213395785557065,0.976965832926865
1576886400000,2019-12-21T01:00+01:00[Europe/Vienna],144207.5,1,3.25339379146462E-12,6.88,-0.222520933957528,0.974927912181547
1576887300000,2019-12-21T01:15+01:00[Europe/Vienna],152805,0.997858923239191,0.065403129221182,6.845,-0.231626629249024,0.972804761821577
1576888200000,2019-12-21T01:30+01:00[Europe/Vienna],149870,0.99144486137468,0.130526192213447,6.81,-0.240712075409058,0.97059656745337
1576889100000,2019-12-21T01:45+01:00[Europe/Vienna],140647.5,0.980785280406917,0.195090321997596,6.775,-0.249776478165871,0.968303522122611
1576890000000,2019-12-21T02:00+01:00[Europe/Vienna],136785,0.965925826289592,0.258819045100565,6.74,-0.258819045101488,0.965925826289345
1576890900000,2019-12-21T02:15+01:00[Europe/Vienna],138647.5,0.946930129499689,0.32143946528966,6.7125,-0.26783898569804,0.963463687816124
1576891800000,2019-12-21T02:30+01:00[Europe/Vienna],133037.5,0.923879532510287,0.382683432367503,6.685,-0.276835511424459,0.960917321945212
1576892700000,2019-12-21T02:45+01:00[Europe/Vienna],130130,0.896872741530507,0.442288690223424,6.6575,-0.285807835787869,0.958286951284559
1576893600000,2019-12-21T03:00+01:00[Europe/Vienna],125092.5,0.86602540378809,0.499999999993676,6.63,-0.294755174409411,0.955572805786601
1576894500000,2019-12-21T03:15+01:00[Europe/Vienna],125120,0.83146961229723,0.555570233027558,6.6025,-0.303676745110174,0.952775122722718
1576895400000,2019-12-21T03:30+01:00[Europe/Vienna],123990,0.793353340292858,0.608761429006606,6.575,-0.312571767944789,0.949894146673127
1576896300000,2019-12-21T03:45+01:00[Europe/Vienna],119232.5,0.751839807479206,0.659345815099808,6.5475,-0.321439465302622,0.946930129495289
1576897200000,2019-12-21T04:00+01:00[Europe/Vienna],119490,0.707106781195443,0.707106781177652,6.52,-0.330279061953225,0.943883330309047
1576898100000,2019-12-21T04:15+01:00[Europe/Vienna],121457.5,0.659345815096843,0.751839807481806,6.4875,-0.339089785131354,0.940754015468216
1576899000000,2019-12-21T04:30+01:00[Europe/Vienna],120940,0.608761429015022,0.7933533402864,6.455,-0.34787086458392,0.937542458544484
1576899900000,2019-12-21T04:45+01:00[Europe/Vienna],122232.5,0.555570233024279,0.83146961229942,6.4225,-0.35662153266132,0.934248940294979
1576900800000,2019-12-21T05:00+01:00[Europe/Vienna],122860,0.500000000015466,0.86602540377551,6.39,-0.36534102436402,0.930873748645136
1576901700000,2019-12-21T05:15+01:00[Europe/Vienna],126925,0.442288690219887,0.896872741532251,6.35,-0.374028577426456,0.927417178657125
1576902600000,2019-12-21T05:30+01:00[Europe/Vienna],130860,0.38268343236386,0.923879532511796,6.31,-0.382683432365025,0.923879532511314
1576903500000,2019-12-21T05:45+01:00[Europe/Vienna],131757.5,0.321439465313485,0.946930129491601,6.27,-0.391304832559742,0.92026111947392
1576904400000,2019-12-21T06:00+01:00[Europe/Vienna],137980,0.258819045096756,0.965925826290613,6.23,-0.399892024320284,0.916562255869739
1576905300000,2019-12-21T06:15+01:00[Europe/Vienna],139212.5,0.195090322022273,0.980785280402008,6.1875,-0.408444256935179,0.912783265061684
1576906200000,2019-12-21T06:30+01:00[Europe/Vienna],144925,0.130526192223965,0.991444861373295,6.145,-0.416960782760816,0.908924477412446
1576907100000,2019-12-21T06:45+01:00[Europe/Vienna],149555,0.065403129246289,0.997858923237545,6.1025,-0.425440857266807,0.904986230264353
1576908000000,2019-12-21T07:00+01:00[Europe/Vienna],152440,-6.90049639870102E-13,1,6.06,-0.433883739117647,0.900968867902376
