Time, trainValue,c_shift7~ConsumptionReferenceConfiguration~7~0~1.0~false,dayCos~DayCosFactorReferenceConfiguration~0~0~1.0~false,daySin~DaySinFactorReferenceConfiguration~0~0~1.0~false,temp_shift_7~ApparentTemReferenceConfiguration~7~0~1.0~false~telaviv,temperature~ApparentTemReferenceConfiguration~0~0~1.0~false~telaviv,weekCos~WeekCosFactorReferenceConfiguration~0~0~1.0~false,weekSin~WeekSinFactorReferenceConfiguration~0~0~1.0~false,yearCos~YearCosFactorReferenceConfiguration~0~0~1.0~false,yearSin~YearSinFactorReferenceConfiguration~0~0~1.0~false
2025-01-05T06:30+02:00[Asia/Jerusalem],4377659.167,4133442.5,0.382683432375765,0.923879532506865,11.8999996185303,10.5562501549721,-0.960917321945074,0.276835511424937,0.951388433434197,0.307993585529999
2025-01-05T07:00+02:00[Asia/Jerusalem],4648652.5,4412471.667,0.258819045109203,0.965925826287278,12.0124999880791,10.7187498211861,-0.965925826289216,0.258819045101969,0.951277916731701,0.308334761482703
2025-01-05T07:30+02:00[Asia/Jerusalem],4747347.5,4668165.833,0.130526192222313,0.991444861373513,12.4562502503395,11.4687498211861,-0.970596567452812,0.240712075411307,0.951167277680604,0.308675897778994
2025-01-05T08:00+02:00[Asia/Jerusalem],4784040,4895504.167,1.21956081167375E-11,1,13.1062499284744,12.7687500119209,-0.974927912181436,0.222520933958013,0.951056516295155,0.309016994374943
2025-01-05T08:30+02:00[Asia/Jerusalem],4917634.167,5079698.333,-0.130526192212558,0.991444861374797,13.9000000953674,14.6000003218651,-0.978918345897428,0.204251981790737,0.950945632589616,0.309358051226626
2025-01-05T09:00+02:00[Asia/Jerusalem],4914801.667,5303570,-0.258819045085643,0.965925826293591,14.6999998688698,16.4374998807907,-0.982566473233211,0.185911607163325,0.950834626578213,0.309699068290286
2025-01-05T09:30+02:00[Asia/Jerusalem],4828236.667,5401541.667,-0.382683432366675,0.92387953251063,15.5,18,-0.985871018518277,0.167506223304495,0.95072349827524,0.310040045522009
2025-01-05T10:00+02:00[Asia/Jerusalem],4775238.333,5376191.667,-0.500000000005501,0.866025403781262,16.2437500357628,19.3937504291534,-0.988830826225264,0.149042266175277,0.950612247694992,0.310380982877939
2025-01-05T10:30+02:00[Asia/Jerusalem],4752888.333,5338463.333,-0.608761429005894,0.793353340293404,16.8500002622604,20.543749332428,-0.991444861374015,0.130526192218495,0.950500874851793,0.310721880314175
2025-01-05T11:00+02:00[Asia/Jerusalem],4795426.667,5255931.667,-0.707106781187307,0.707106781185788,17.2812492847443,21.4374997615814,-0.993712209893085,0.111964476104705,0.950389379759933,0.311062737786978
2025-01-05T11:30+02:00[Asia/Jerusalem],4760936.667,5199955.833,-0.793353340285854,0.608761429015734,17.25,21.9937499761581,-0.995632078941064,0.0933636084536906,0.950277762433787,0.311403555252402
2025-01-05T12:00+02:00[Asia/Jerusalem],4802288.333,5275859.167,-0.866025403782337,0.50000000000364,17.2000007629395,22.3437495231628,-0.997203797181174,0.0747300935865048,0.950166022887675,0.311744332666721
2025-01-05T12:30+02:00[Asia/Jerusalem],4798753.333,5223088.333,-0.923879532505884,0.382683432378133,17.2000007629395,22.4937499761581,-0.998426815017849,0.056070447236611,0.950054161136004,0.312085069985996
2025-01-05T13:00+02:00[Asia/Jerusalem],4720078.333,5190730,-0.965925826286614,0.258819045111679,17.2000007629395,22.3874996900558,-0.999300704788309,0.0373911942787178,0.949942177193126,0.312425767166513
2025-01-05T13:30+02:00[Asia/Jerusalem],4705925,5146886.667,-0.991444861371279,0.130526192239282,17.1500005722046,21.9937499761581,-0.999825160912714,0.0186988664326334,0.949830071073461,0.312766424164399
2025-01-05T14:00+02:00[Asia/Jerusalem],4806602,5031813.333,-1,1.47589522683321E-11,17.043750166893,21.4499998092651,-1,1.06899923630695E-12,0.949717842791445,0.313107040935786
2025-01-05T14:30+02:00[Asia/Jerusalem],4889940,5190640.833,-0.991444861373232,-0.130526192224444,16.8499995470047,20.8437502384186,-0.999825160912754,-0.0186988664304958,0.94960549236146,0.313447617437027
2025-01-05T15:00+02:00[Asia/Jerusalem],4901633.333,5242402.5,-0.965925826286722,-0.258819045111279,16.6437504291534,20.1499997377396,-0.999300704788389,-0.0373911942765813,0.949493019798027,0.313788153624104
2025-01-05T15:30+02:00[Asia/Jerusalem],4973570,5221000.833,-0.923879532511611,-0.382683432364306,16.3000001907349,19.3500003814697,-0.998426815017765,-0.0560704472381086,0.949380425115557,0.31412864945338
2025-01-05T16:00+02:00[Asia/Jerusalem],5100901.667,5316330,-0.866025403782544,-0.500000000003281,15.8437499403954,18.4437507390976,-0.997203797181062,-0.0747300935880006,0.949267708328568,0.314469104880954
2025-01-05T16:30+02:00[Asia/Jerusalem],5246701.667,5469030.833,-0.793353340294964,-0.608761429003861,15.1999998092651,17.4500007629395,-0.995632078941264,-0.093363608451562,0.949154869451521,0.314809519863148
2025-01-05T17:00+02:00[Asia/Jerusalem],5438805.833,5655126.667,-0.7071067811876,-0.707106781185495,14.4937499761581,16.5687502622604,-0.993712209893324,-0.11196447610258,0.949041908498965,0.315149894356069
2025-01-05T17:30+02:00[Asia/Jerusalem],5609621.667,5756985.833,-0.608761429017768,-0.793353340284293,13.6937498450279,16.0500001311302,-0.991444861373819,-0.130526192219982,0.948928825485393,0.31549022831605
2025-01-05T18:00+02:00[Asia/Jerusalem],5699379.167,5764040.833,-0.50000000000586,-0.866025403781055,12.8624998927116,15.5937498807907,-0.988830826225582,-0.149042266173163,0.948815620425383,0.31583052169921
2025-01-05T18:30+02:00[Asia/Jerusalem],5756910.833,5746322.5,-0.382683432380501,-0.923879532504903,12.25,15.1062499284744,-0.985871018518635,-0.167506223302387,0.948702293333461,0.31617077446189
2025-01-05T19:00+02:00[Asia/Jerusalem],5755412.5,5720403.333,-0.258819045114155,-0.965925826285951,11.8187502026558,14.7000002264976,-0.982566473233608,-0.185911607161224,0.948588844224238,0.31651098656022
2025-01-05T19:30+02:00[Asia/Jerusalem],5745867.5,5687843.333,-0.130526192241823,-0.991444861370944,11.8562499284744,14.2999997735024,-0.978918345897865,-0.204251981788644,0.948475273112269,0.316851157950553
2025-01-05T20:00+02:00[Asia/Jerusalem],5663256.667,5625520,-2.77038119155972E-12,-1,11.9437497854233,13.8499999046326,-0.974927912181912,-0.222520933955929,0.948361580012161,0.317191288589137
2025-01-05T20:30+02:00[Asia/Jerusalem],5585145,5562027.5,0.130526192221902,-0.991444861373567,11.8437498807907,13.3499999046326,-0.970596567453327,-0.240712075409232,0.948247764938591,0.317531378432064
2025-01-05T21:00+02:00[Asia/Jerusalem],5429161.667,5461847.5,0.258819045108803,-0.965925826287385,11.6999998688698,12.9000000953674,-0.965925826288828,-0.258819045103418,0.948133827906143,0.317871427435756
2025-01-05T21:30+02:00[Asia/Jerusalem],5262575.833,5347085.833,0.382683432361938,-0.923879532512592,11.5562501549721,12.5062500238419,-0.960917321945666,-0.276835511422883,0.948019768929507,0.318211435556369
2025-01-05T22:00+02:00[Asia/Jerusalem],5074577.5,5200539.167,0.500000000001062,-0.866025403783826,11.4499998092651,12.3062501549721,-0.955572805786549,-0.294755174409582,0.947905588023316,0.31855140275028
2025-01-05T22:30+02:00[Asia/Jerusalem],4932898.333,5024513.333,0.608761429001827,-0.793353340296525,11.3499999046326,12.3000001907349,-0.949894146673072,-0.312571767944959,0.947791285202293,0.318891328973659
2025-01-05T23:00+02:00[Asia/Jerusalem],4671610,4787826.667,0.707106781183682,-0.707106781189413,11.25,12.2437500357628,-0.943883330308387,-0.330279061955111,0.947676860481101,0.319231214182891
2025-01-05T23:30+02:00[Asia/Jerusalem],4378500,4512128.333,0.793353340282733,-0.608761429019801,11.1562500596046,12.0937501788139,-0.937542458545055,-0.347870864582382,0.947562313874495,0.319571058334156
